date,open,high,low,close
1993-06-01,451.21,456.06,450.41,453.66
1993-06-02,453.01,455.16,452.41,453.31
1993-06-03,452.81,453.06,451.06,452.31
1993-06-04,450.81,452.01,448.41,450.51
1993-06-07,451.41,451.71,447.31,447.56
1993-06-08,447.71,448.01,444.17,445.61
1993-06-09,445.86,448.01,445.16,446.31
1993-06-10,446.11,446.71,444.17,446.36
1993-06-11,448.81,449.91,446.81,448.96
1993-06-14,448.96,449.81,448.16,448.41
1993-06-15,449.01,449.16,446.76,447.41
1993-06-16,447.61,449.01,444.12,448.81
1993-06-17,448.81,450.31,448.01,449.61
1993-06-18,449.46,449.46,445.16,446.06
1993-06-21,446.71,447.46,445.71,447.31
1993-06-22,447.31,447.61,445.51,446.86
1993-06-23,446.41,446.51,442.92,443.07
1993-06-24,443.82,448.71,443.12,448.21
1993-06-25,448.21,449.86,447.21,448.76
1993-06-28,450.21,453.01,449.71,452.56
1993-06-29,452.21,452.21,450.11,451.36
1993-06-30,451.41,452.36,450.21,450.91
1993-07-01,451.21,451.61,448.81,449.21
1993-07-02,448.41,448.41,445.16,446.16
1993-07-06,446.91,447.36,441.37,441.82
1993-07-07,442.32,444.22,441.87,443.37
1993-07-08,443.82,449.66,443.07,448.36
1993-07-09,448.01,449.51,447.16,449.11
1993-07-12,449.01,449.91,448.21,449.31
1993-07-13,449.51,451.26,447.91,448.76
1993-07-14,449.01,451.81,448.46,450.16
1993-07-15,449.31,449.71,447.61,449.66
1993-07-16,449.11,449.31,446.01,446.86
1993-07-19,446.71,447.46,445.36,446.66
1993-07-20,446.21,448.31,443.77,447.91
1993-07-21,446.71,447.91,446.01,447.51
1993-07-22,446.61,447.66,443.72,445.66
1993-07-23,445.01,447.51,445.01,447.36
1993-07-26,447.61,449.91,447.61,448.96
1993-07-27,448.91,449.71,446.86,447.61
1993-07-28,447.81,449.11,447.01,447.91
1993-07-29,448.71,451.41,447.81,450.26
1993-07-30,450.01,450.31,446.66,447.91
1993-08-02,447.91,450.41,447.71,449.51
1993-08-03,449.61,450.71,447.36,448.86
1993-08-04,448.81,450.21,447.41,449.11
1993-08-05,448.91,449.71,447.21,448.56
1993-08-06,448.71,449.71,447.51,448.66
1993-08-09,449.41,452.26,448.56,450.51
1993-08-10,450.26,451.06,449.61,450.71
1993-08-11,450.31,451.81,450.01,450.51
1993-08-12,451.51,452.11,447.51,449.56
1993-08-13,449.91,450.31,449.16,450.01
1993-08-16,450.01,453.71,450.01,452.26
1993-08-17,451.51,454.11,451.51,454.01
1993-08-18,455.16,457.16,454.81,456.21
1993-08-19,456.21,456.81,455.06,456.51
1993-08-20,455.31,456.71,454.51,456.26
1993-08-23,454.51,455.91,454.41,455.36
1993-08-24,455.41,460.56,455.11,460.21
1993-08-25,460.31,462.56,459.41,461.01
1993-08-26,460.61,463.56,459.01,461.11
1993-08-27,460.01,461.06,459.41,460.81
1993-08-30,460.81,463.16,460.81,461.91
1993-08-31,461.61,463.81,460.81,463.16
1993-09-01,462.41,463.91,461.71,462.71
1993-09-02,463.11,463.71,460.76,461.06
1993-09-03,461.01,462.46,460.01,461.51
1993-09-07,460.96,462.61,457.71,458.56
1993-09-08,457.91,458.61,453.81,456.56
1993-09-09,454.91,458.66,454.26,457.66
1993-09-10,457.76,462.41,457.76,461.91
1993-09-13,463.91,464.71,462.51,462.76
1993-09-14,461.01,461.61,458.71,460.86
1993-09-15,458.91,462.51,457.11,462.21
1993-09-16,461.41,461.81,459.56,460.51
1993-09-17,459.31,460.51,458.51,459.06
1993-09-20,459.11,461.16,455.31,455.56
1993-09-21,456.01,456.71,449.01,453.31
1993-09-22,455.61,458.21,454.41,457.56
1993-09-23,457.91,460.01,457.36,458.91
1993-09-24,458.81,459.71,457.91,459.26
1993-09-27,461.16,463.21,460.91,462.81
1993-09-28,462.91,463.01,461.91,462.31
1993-09-29,462.16,463.71,459.91,460.81
1993-09-30,460.31,461.76,458.61,459.26
1993-10-01,458.81,462.71,458.01,462.31
1993-10-04,461.91,463.11,461.11,462.36
1993-10-05,463.41,463.86,459.81,461.56
1993-10-06,461.51,463.71,461.01,461.86
1993-10-07,461.81,462.16,459.56,459.71
1993-10-08,461.51,462.11,456.81,461.26
1993-10-11,461.51,463.11,460.91,461.66
1993-10-12,462.41,462.91,460.96,461.86
1993-10-13,461.81,463.11,461.11,462.16
1993-10-14,463.41,468.06,462.31,467.86
1993-10-15,469.41,471.46,468.71,470.26
1993-10-18,470.01,470.61,468.46,469.41
1993-10-19,468.81,469.51,465.41,466.26
1993-10-20,467.01,467.36,465.26,467.01
1993-10-21,466.71,467.31,464.51,465.91
1993-10-22,466.56,468.61,463.21,463.36
1993-10-25,464.11,465.06,462.21,464.46
1993-10-26,464.51,464.71,463.01,464.46
1993-10-27,463.81,465.71,463.51,465.61
1993-10-28,465.21,469.61,464.96,467.96
1993-10-29,467.36,468.36,467.36,467.96
1993-11-01,467.31,469.46,467.16,469.36
1993-11-02,468.66,469.51,466.01,468.41
1993-11-03,468.51,468.61,460.66,461.91
1993-11-04,462.61,463.26,456.96,458.31
1993-11-05,456.86,459.81,454.31,459.51
1993-11-08,459.71,461.86,458.66,460.31
1993-11-09,462.91,463.51,460.31,460.71
1993-11-10,460.56,464.51,459.21,464.41
1993-11-11,464.06,465.56,462.31,462.81
1993-11-12,463.61,466.41,463.06,466.21
1993-11-15,466.01,466.31,463.11,464.21
1993-11-16,465.01,467.41,463.46,467.01
1993-11-17,467.11,467.31,462.56,464.31
1993-11-18,463.61,464.66,461.46,463.31
1993-11-19,461.81,463.51,460.11,461.46
1993-11-22,460.41,460.81,457.41,459.41
1993-11-23,460.91,462.01,458.61,461.66
1993-11-24,462.41,463.21,461.81,462.81
1993-11-26,464.11,464.31,462.91,463.06
1993-11-29,463.71,465.61,461.21,461.31
1993-11-30,461.41,464.16,460.41,461.76
1993-12-01,463.71,464.81,461.86,462.81
1993-12-02,462.71,463.66,461.56,463.41
1993-12-03,463.21,465.46,462.46,465.26
1993-12-06,465.31,467.61,464.91,467.06
1993-12-07,466.41,467.01,465.71,466.56
1993-12-08,466.51,466.51,465.16,465.81
1993-12-09,466.11,467.01,464.01,464.31
1993-12-10,464.41,464.61,462.21,463.81
1993-12-13,464.21,467.51,464.01,467.41
1993-12-14,467.21,467.36,463.41,463.56
1993-12-15,463.81,465.81,463.01,463.91
1993-12-16,465.01,465.41,463.51,464.66
1993-12-17,465.41,467.36,464.86,466.86
1993-12-20,466.41,468.11,466.11,467.31
1993-12-21,466.91,466.91,465.51,466.71
1993-12-22,467.11,469.21,466.71,468.61
1993-12-23,468.61,470.11,468.41,468.46
1993-12-27,468.91,471.66,468.71,471.56
1993-12-28,471.01,472.41,470.51,471.81
1993-12-29,472.01,472.66,470.41,471.56
1993-12-30,470.96,471.06,468.51,469.66
1993-12-31,469.91,470.91,466.71,466.86
1994-01-03,466.91,467.61,464.51,465.86
1994-01-04,465.61,467.56,465.16,467.41
1994-01-05,466.91,468.26,466.01,467.96
1994-01-06,468.91,469.31,467.26,467.76
1994-01-07,468.41,471.31,467.51,471.16
1994-01-10,470.71,476.41,470.11,475.91
1994-01-11,475.71,475.71,474.01,475.26
1994-01-12,475.31,475.61,472.41,474.11
1994-01-13,472.81,473.61,471.76,473.51
1994-01-14,474.01,475.71,473.71,474.56
1994-01-17,474.21,474.66,472.76,473.46
1994-01-18,474.41,475.71,473.91,474.31
1994-01-19,473.81,475.21,472.26,474.06
1994-01-20,474.31,475.31,473.51,475.21
1994-01-21,474.91,475.61,473.21,473.51
1994-01-24,473.71,475.66,471.16,472.56
1994-01-25,472.41,472.86,470.61,471.51
1994-01-26,471.31,473.91,471.16,473.81
1994-01-27,473.31,478.01,473.31,477.46
1994-01-28,478.41,480.06,478.16,478.61
1994-01-31,480.11,483.01,479.51,481.61
1994-02-01,481.21,481.41,478.86,479.81
1994-02-02,480.86,482.61,480.11,482.21
1994-02-03,481.01,481.26,478.31,480.11
1994-02-04,479.81,481.31,468.41,468.86
1994-02-07,468.11,472.31,467.51,471.96
1994-02-08,472.11,472.16,469.56,471.81
1994-02-09,471.31,473.91,470.81,473.21
1994-02-10,472.71,473.21,468.81,469.36
1994-02-11,468.91,471.86,466.41,469.91
1994-02-14,469.91,472.66,468.41,471.21
1994-02-15,471.41,473.91,471.06,473.51
1994-02-16,473.81,474.71,471.86,473.06
1994-02-17,474.81,475.21,467.91,470.31
1994-02-18,471.11,471.41,465.21,468.06
1994-02-22,468.71,472.31,467.61,472.16
1994-02-23,472.36,472.76,469.21,470.96
1994-02-24,469.01,469.41,463.31,463.41
1994-02-25,464.91,466.51,464.21,466.16
1994-02-28,467.71,469.26,465.96,466.06
1994-03-01,466.41,467.36,461.61,463.81
1994-03-02,459.11,465.01,457.41,464.51
1994-03-03,464.51,464.51,461.96,462.71
1994-03-04,463.71,466.31,461.81,464.41
1994-03-07,466.11,468.01,466.06,467.01
1994-03-08,467.41,467.56,464.56,465.26
1994-03-09,465.51,467.86,463.06,467.11
1994-03-10,467.66,467.66,462.31,463.81
1994-03-11,465.41,468.16,463.51,467.31
1994-03-14,468.51,468.91,466.81,468.01
1994-03-15,468.61,469.81,466.41,467.56
1994-03-16,467.91,471.36,466.66,470.56
1994-03-17,469.51,471.91,469.41,471.46
1994-03-18,468.71,471.61,468.26,470.11
1994-03-21,469.41,470.11,467.36,469.31
1994-03-22,469.71,472.11,468.46,470.41
1994-03-23,470.11,471.66,469.66,470.61
1994-03-24,468.81,469.21,462.21,465.01
1994-03-25,465.41,466.41,459.71,459.86
1994-03-28,461.56,461.56,456.81,461.26
1994-03-29,460.41,461.16,450.91,451.56
1994-03-30,452.86,453.51,445.51,446.06
1994-03-31,445.71,447.46,435.82,446.66
1994-04-04,441.67,441.67,434.67,439.17
1994-04-05,443.17,448.66,442.57,448.56
1994-04-06,449.16,449.56,444.71,447.16
1994-04-07,448.01,451.91,445.81,450.41
1994-04-08,448.81,449.46,444.86,447.16
1994-04-11,447.81,450.81,446.96,450.36
1994-04-12,449.81,450.71,447.16,447.91
1994-04-13,447.91,448.76,442.17,446.01
1994-04-14,444.91,447.91,442.82,445.86
1994-04-15,445.51,447.61,444.81,445.66
1994-04-18,445.66,447.71,440.62,442.32
1994-04-19,442.32,444.91,438.62,443.02
1994-04-20,443.17,444.81,439.22,442.62
1994-04-21,444.17,449.51,442.72,449.26
1994-04-22,448.91,450.01,446.91,447.91
1994-04-25,447.21,452.91,447.21,452.06
1994-04-26,451.81,452.71,450.41,451.66
1994-04-28,450.71,451.71,447.16,448.96
1994-04-29,447.51,451.51,446.96,450.26
1994-05-02,450.01,453.51,448.06,452.76
1994-05-03,451.96,453.36,449.51,451.86
1994-05-04,452.31,452.61,448.96,450.96
1994-05-05,451.21,452.36,450.16,450.46
1994-05-06,447.71,448.11,444.51,446.51
1994-05-09,445.01,446.41,441.47,441.92
1994-05-10,444.61,447.41,443.77,445.66
1994-05-11,445.41,446.16,440.22,441.07
1994-05-12,443.72,444.91,442.22,443.02
1994-05-13,444.17,444.86,440.52,444.07
1994-05-16,444.22,446.06,443.52,444.17
1994-05-17,444.51,450.66,443.57,450.56
1994-05-18,450.21,454.76,448.66,454.01
1994-05-19,453.21,457.16,453.01,456.26
1994-05-20,455.41,455.81,453.66,454.71
1994-05-23,453.91,454.41,451.51,453.81
1994-05-24,454.01,456.86,453.91,455.26
1994-05-25,453.91,456.61,451.21,456.06
1994-05-26,455.21,458.01,455.21,457.21
1994-05-27,455.31,457.31,454.16,456.41
1994-05-31,455.11,457.51,454.41,456.11
1994-06-01,455.31,458.11,453.41,457.61
1994-06-02,457.71,458.31,456.61,457.51
1994-06-03,457.11,461.46,455.51,460.06
1994-06-06,460.71,462.06,458.91,459.26
1994-06-07,458.51,459.81,457.61,457.96
1994-06-08,459.51,459.86,455.26,457.16
1994-06-09,456.96,458.31,456.31,458.01
1994-06-10,458.16,459.71,457.21,458.76
1994-06-13,458.11,459.56,457.16,459.46
1994-06-14,459.91,462.71,459.91,462.46
1994-06-15,462.61,462.96,459.21,460.26
1994-06-16,460.11,462.21,459.41,461.76
1994-06-17,462.96,463.56,459.06,459.71
1994-06-20,459.51,459.91,455.61,456.66
1994-06-21,456.41,457.21,450.41,452.41
1994-06-22,452.31,455.31,451.96,454.31
1994-06-23,454.21,455.56,450.41,450.56
1994-06-24,450.41,450.41,439.92,442.02
1994-06-27,440.97,449.21,438.72,449.16
1994-06-28,448.91,449.61,443.42,446.96
1994-06-29,446.86,451.51,445.21,448.71
1994-06-30,448.71,450.06,443.62,444.96
1994-07-01,444.96,447.41,443.97,446.41
1994-07-05,446.51,448.66,444.91,446.96
1994-07-06,446.96,448.51,444.61,446.71
1994-07-07,447.41,449.61,446.86,449.31
1994-07-08,449.31,450.71,446.66,449.81
1994-07-11,449.46,450.91,445.26,447.11
1994-07-12,447.11,449.16,444.86,448.66
1994-07-13,448.61,450.56,448.41,449.46
1994-07-14,449.51,455.16,449.26,453.81
1994-07-15,454.01,454.91,453.21,454.71
1994-07-18,454.41,456.51,453.71,455.41
1994-07-19,455.26,456.01,454.16,454.76
1994-07-20,454.76,455.11,450.86,451.81
1994-07-21,451.76,453.71,451.01,453.21
1994-07-22,453.21,454.51,452.21,453.41
1994-07-25,453.41,454.66,452.86,454.21
1994-07-26,454.16,454.91,452.71,453.86
1994-07-27,453.66,453.76,451.31,453.06
1994-07-28,453.01,455.61,452.26,455.01
1994-07-29,454.91,460.01,454.61,458.81
1994-08-01,458.36,461.11,457.46,461.01
1994-08-02,461.01,463.21,459.56,460.86
1994-08-03,460.71,461.91,459.81,461.36
1994-08-04,461.31,461.61,458.16,458.26
1994-08-05,458.21,458.91,455.56,457.31
1994-08-08,457.26,458.36,456.91,457.86
1994-08-09,456.71,458.51,456.46,458.41
1994-08-10,458.26,461.21,458.11,461.01
1994-08-11,460.96,461.61,456.46,458.31
1994-08-12,458.31,462.81,457.11,462.56
1994-08-15,462.56,463.66,461.51,461.96
1994-08-16,461.76,461.91,461.51,461.51
1994-08-17,465.11,466.21,464.36,464.76
1994-08-18,464.46,464.91,461.66,463.11
1994-08-19,462.91,464.21,461.51,463.56
1994-08-22,463.51,463.61,461.16,462.71
1994-08-23,462.51,462.71,462.51,462.61
1994-08-24,465.11,465.11,464.76,465.06
1994-08-25,469.71,469.86,469.56,469.66
1994-08-26,468.21,468.31,468.11,468.31
1994-08-29,476.01,478.06,474.26,474.91
1994-08-30,474.71,477.11,473.66,476.06
1994-08-31,475.41,478.16,473.91,474.01
1994-09-01,473.71,473.81,471.56,473.71
1994-09-02,474.71,475.21,470.11,471.46
1994-09-06,470.91,472.11,469.41,471.31
1994-09-07,471.96,472.26,469.76,470.56
1994-09-08,470.91,473.86,470.56,472.81
1994-09-09,469.41,469.61,465.66,467.86
1994-09-12,467.81,468.51,465.36,465.46
1994-09-13,467.66,467.71,467.41,467.61
1994-09-14,469.16,470.91,468.21,470.71
1994-09-15,470.56,470.71,470.51,470.66
1994-09-16,475.56,476.06,475.51,475.66
1994-09-19,472.41,472.71,472.41,472.46
1994-09-20,472.46,473.01,463.61,463.86
1994-09-21,464.71,464.81,459.61,463.56
1994-09-22,464.51,465.46,462.51,462.66
1994-09-23,463.21,463.91,460.41,461.86
1994-09-26,461.86,463.41,461.01,463.06
1994-09-27,463.11,465.06,461.11,463.86
1994-09-28,463.91,467.61,463.76,466.36
1994-09-29,466.41,466.71,466.41,466.46
1994-09-30,463.86,464.01,463.86,463.91
1994-10-03,463.06,463.31,462.71,463.16
1994-10-04,463.06,464.51,454.46,454.96
1994-10-05,454.51,455.01,450.11,454.16
1994-10-06,454.16,454.21,453.81,453.91
1994-10-07,453.81,453.81,453.61,453.66
1994-10-10,456.91,460.81,456.81,460.56
1994-10-11,461.81,468.81,461.76,467.31
1994-10-12,466.41,468.31,465.96,467.56
1994-10-13,467.41,467.41,467.21,467.36
1994-10-14,469.01,469.06,468.56,468.56
1994-10-17,470.16,471.46,469.01,469.96
1994-10-18,469.86,470.21,469.71,469.91
1994-10-19,467.51,472.91,466.51,470.81
1994-10-20,470.11,471.16,465.91,467.31
1994-10-21,467.21,467.51,467.11,467.21
1994-10-24,465.41,467.61,461.41,462.06
1994-10-25,460.21,463.31,459.26,462.31
1994-10-26,464.21,464.41,461.51,463.26
1994-10-27,463.26,463.31,462.91,463.31
1994-10-28,467.11,476.81,466.66,476.11
1994-10-31,476.11,476.41,476.11,476.31
1994-11-01,472.56,472.56,472.06,472.16
1994-11-02,468.21,472.36,466.56,466.76
1994-11-03,467.61,469.71,466.76,468.71
1994-11-04,468.71,470.91,461.61,462.31
1994-11-07,462.91,464.81,461.51,464.41
1994-11-08,464.41,464.61,464.41,464.51
1994-11-09,471.46,471.66,463.21,465.71
1994-11-10,465.81,468.91,463.71,465.11
1994-11-11,465.16,465.16,464.71,464.96
1994-11-14,464.01,467.61,464.01,467.01
1994-11-15,466.71,469.91,460.91,465.56
1994-11-16,466.21,467.41,464.56,466.76
1994-11-17,466.76,466.76,466.56,466.56
1994-11-18,464.26,465.01,460.66,463.11
1994-11-21,463.11,464.61,457.31,457.51
1994-11-22,457.61,459.01,446.41,447.06
1994-11-23,446.51,447.76,445.91,447.71
1994-11-25,450.81,453.71,450.51,453.56
1994-11-28,452.21,455.16,451.31,454.86
1994-11-29,454.21,456.26,451.81,456.16
1994-11-30,456.61,457.71,453.71,453.86
1994-12-01,453.46,453.86,447.91,448.91
1994-12-02,448.71,453.91,447.66,453.81
1994-12-05,454.41,455.76,452.01,453.96
1994-12-06,452.41,454.81,450.16,453.76
1994-12-07,451.91,453.26,450.11,452.01
1994-12-08,451.61,452.91,445.01,445.86
1994-12-09,444.61,448.11,443.57,447.81
1994-12-12,446.61,450.21,446.51,450.06
1994-12-13,450.51,452.51,449.81,450.81
1994-12-14,451.01,456.61,450.91,454.71
1994-12-15,458.01,458.36,458.01,458.26
1994-12-16,459.81,462.41,459.71,461.71
1994-12-19,460.51,462.01,460.11,461.86
1994-12-20,461.91,462.41,459.91,460.36
1994-12-21,460.61,465.76,460.51,464.81
1994-12-22,464.61,465.21,462.61,463.16
1994-12-23,463.41,464.71,463.16,463.46
1994-12-27,464.71,466.51,464.61,465.91
1994-12-28,465.66,465.81,461.81,464.21
1994-12-29,464.21,465.51,463.31,464.51
1994-12-30,464.61,465.36,460.96,461.26
1995-01-03,461.01,462.01,460.11,461.36
1995-01-04,462.41,463.81,460.16,463.66
1995-01-05,463.01,464.01,462.41,463.16
1995-01-06,463.41,465.61,461.56,462.91
1995-01-09,462.41,464.51,461.71,463.66
1995-01-10,464.21,467.11,463.51,464.11
1995-01-11,465.26,466.01,460.31,464.36
1995-01-12,464.01,464.41,462.31,464.16
1995-01-13,463.96,464.16,463.96,464.06
1995-01-16,469.11,472.41,468.66,471.66
1995-01-17,471.61,471.71,471.61,471.61
1995-01-18,471.71,472.71,469.81,471.01
1995-01-19,471.11,471.16,470.56,470.81
1995-01-20,468.51,468.56,468.21,468.21
1995-01-23,464.11,468.31,463.31,468.01
1995-01-24,467.26,468.71,467.01,468.26
1995-01-25,466.61,471.76,466.21,469.81
1995-01-26,469.41,471.11,468.11,471.06
1995-01-27,473.11,473.76,470.01,471.46
1995-01-30,471.41,471.76,469.06,469.86
1995-01-31,470.41,472.81,469.31,472.11
1995-02-01,472.81,474.21,470.31,471.81
1995-02-02,471.81,474.71,471.31,474.56
1995-02-03,476.71,481.91,476.11,480.96
1995-02-06,480.41,484.11,480.31,482.66
1995-02-07,483.21,483.41,481.36,482.91
1995-02-08,482.51,484.71,481.91,482.26
1995-02-09,482.41,483.36,481.01,482.56
1995-02-10,482.41,482.51,482.36,482.36
1995-02-13,483.41,483.56,483.41,483.46
1995-02-14,484.41,484.61,481.66,483.61
1995-02-15,483.71,487.31,482.71,486.71
1995-02-16,486.66,487.01,484.21,486.21
1995-02-17,486.21,486.21,486.01,486.06
1995-02-21,484.01,484.16,483.76,483.91
1995-02-22,484.16,487.51,483.86,487.01
1995-02-23,488.71,490.66,487.51,488.61
1995-02-24,488.71,488.86,488.56,488.76
1995-02-27,488.06,489.11,483.61,484.86
1995-02-28,484.86,485.11,484.76,485.11
1995-03-01,488.11,489.06,485.31,486.06
1995-03-02,485.81,486.46,483.61,486.36
1995-03-03,484.91,486.21,483.01,485.76
1995-03-06,483.11,486.76,482.11,486.11
1995-03-07,484.51,485.61,479.21,482.16
1995-03-08,483.31,484.86,481.51,483.36
1995-03-09,483.01,484.21,482.21,483.31
1995-03-10,484.61,492.11,483.51,491.11
1995-03-13,490.96,491.91,489.61,489.96
1995-03-14,491.11,494.21,491.11,493.16
1995-03-15,497.0,497.3,494.41,496.01
1995-03-16,496.01,496.01,495.81,496.01
1995-03-17,499.4,500.9,498.4,499.6
1995-03-20,499.9,500.55,498.8,500.05
1995-03-21,499.35,503.5,497.3,499.25
1995-03-22,499.0,499.35,496.95,499.25
1995-03-23,498.75,500.7,497.5,499.25
1995-03-24,499.2,499.7,499.1,499.7
1995-03-27,506.0,507.6,504.9,507.45
1995-03-28,506.75,507.6,505.4,507.3
1995-03-29,507.15,507.25,507.05,507.2
1995-03-30,508.1,508.3,504.0,506.3
1995-03-31,506.25,506.4,498.9,504.3
1995-04-03,504.0,505.15,503.2,504.5
1995-04-04,504.55,508.2,504.05,507.7
1995-04-05,507.6,508.9,506.45,508.8
1995-04-06,508.75,510.4,507.7,509.6
1995-04-07,509.5,510.9,506.15,508.55
1995-04-10,507.8,509.8,507.3,509.6
1995-04-11,511.2,511.8,507.6,507.9
1995-04-12,508.95,510.0,507.55,509.85
1995-04-13,510.15,512.7,509.95,512.05
1995-04-17,511.85,514.75,507.0,508.3
1995-04-18,509.2,509.55,505.8,507.65
1995-04-19,507.6,508.25,503.0,506.55
1995-04-20,506.4,508.7,505.05,507.2
1995-04-21,507.15,510.3,507.15,510.2
1995-04-24,509.6,515.4,509.4,514.9
1995-04-25,514.85,515.0,514.65,515.0
1995-04-26,513.6,515.3,511.9,514.1
1995-04-27,513.35,515.8,512.9,515.2
1995-04-28,515.2,517.1,511.75,516.65
1995-05-01,516.1,517.15,514.6,515.2
1995-05-02,515.05,516.95,514.1,516.55
1995-05-03,516.45,522.65,516.4,522.5
1995-05-04,523.2,527.35,520.7,522.9
1995-05-05,522.7,522.8,522.55,522.8
1995-05-08,520.9,527.0,520.15,525.2
1995-05-09,525.3,527.8,522.8,524.35
1995-05-10,526.2,526.4,522.45,525.3
1995-05-11,525.2,526.7,523.35,526.55
1995-05-12,526.4,528.65,524.4,527.15
1995-05-15,527.7,529.9,526.2,529.8
1995-05-16,528.9,530.85,528.05,529.4
1995-05-17,529.3,530.3,526.45,527.7
1995-05-18,527.7,527.85,518.8,519.0
1995-05-19,519.0,520.65,517.1,520.25
1995-05-22,520.8,526.1,520.45,525.2
1995-05-23,525.9,530.1,524.45,529.9
1995-05-24,530.6,532.9,525.7,529.35
1995-05-25,528.4,530.3,525.25,529.8
1995-05-26,528.5,528.5,521.4,523.75
1995-05-30,525.4,526.6,521.6,523.4
1995-05-31,523.9,534.15,522.1,533.25
1995-06-01,532.6,535.2,530.1,533.65
1995-06-02,531.4,538.1,528.9,532.05
1995-06-05,532.45,538.6,532.3,536.55
1995-06-06,536.1,537.85,535.15,535.25
1995-06-07,534.5,535.2,531.7,533.15
1995-06-08,532.4,534.9,531.2,531.55
1995-06-09,530.7,531.5,525.1,528.6
1995-06-12,529.8,533.4,529.4,532.1
1995-06-13,536.7,541.55,536.4,540.7
1995-06-14,539.9,541.7,538.65,540.5
1995-06-15,541.1,544.2,539.8,542.7
1995-06-16,542.45,542.7,542.15,542.4
1995-06-19,545.6,550.29,544.5,549.54
1995-06-20,548.5,550.09,547.5,549.19
1995-06-21,549.49,550.79,548.5,548.85
1995-06-22,548.8,555.84,548.55,555.24
1995-06-23,554.99,556.04,552.34,554.79
1995-06-26,553.49,554.69,547.75,548.1
1995-06-27,548.4,551.64,546.4,547.05
1995-06-28,547.0,551.24,544.7,549.29
1995-06-29,549.29,550.49,544.4,548.35
1995-06-30,549.29,551.14,546.65,547.05
1995-07-03,548.6,550.39,547.8,549.44
1995-07-05,550.59,553.99,549.39,551.89
1995-07-06,549.44,553.99,549.34,551.89
1995-07-07,556.59,560.29,556.14,559.94
1995-07-10,560.49,562.39,559.39,561.09
1995-07-11,559.94,562.39,559.39,561.09
1995-07-12,561.14,561.14,556.79,557.64
1995-07-13,557.64,565.59,557.29,563.99
1995-07-14,564.14,565.29,561.99,563.89
1995-07-17,563.39,566.39,562.59,565.34
1995-07-18,564.84,564.89,559.79,560.79
1995-07-19,557.39,559.39,545.9,553.79
1995-07-20,554.39,557.49,551.59,556.14
1995-07-21,555.39,557.79,552.89,555.24
1995-07-24,556.49,560.39,556.24,560.29
1995-07-25,559.39,564.89,558.49,563.19
1995-07-26,563.69,566.29,562.59,563.94
1995-07-27,565.79,568.19,565.49,567.44
1995-07-28,567.89,568.34,563.79,564.19
1995-07-31,563.99,565.14,561.69,563.04
1995-08-01,562.99,563.44,558.49,561.29
1995-08-02,565.39,568.79,558.99,559.24
1995-08-03,556.64,560.39,555.19,560.34
1995-08-04,560.79,561.49,559.34,560.49
